name,Sampling day?,Julian_Day,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Auburn, Alabama",,21065,3/6/2021,16.2,5.6,10.9,16.2,2.9,10,-1.2,43.8,0,0,0,,0,0,33.5,18.2,96.5,1023.1,41.6,16,165.9,14.3,8,,2021-03-06 6:03:08,2021-03-06 17:43:29,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21066,3/7/2021,17.9,2.2,9.8,17.9,-1.3,8.3,-5,38.4,0,0,0,,0,0,30.7,20.5,188.1,1030.5,0,16,233.3,20.1,8,,2021-03-07 6:01:54,2021-03-07 17:44:15,0.83,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21067,3/8/2021,20.7,4.9,12.7,20.7,2.1,11.9,-4.4,33.7,0,0,0,,0,0,,14.6,116.4,1035.4,0.1,16,236.6,20.4,8,,2021-03-08 6:00:39,2021-03-08 17:45:01,0.88,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21068,3/9/2021,20,6.1,13.9,20,5.2,13.7,-0.9,37.8,0,0,0,,0,0,,12.9,145.1,1034.9,0.1,16,207.2,17.8,8,,2021-03-09 5:59:23,2021-03-09 17:45:46,0.93,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21069,3/10/2021,22.9,6.1,15.6,22.9,5.3,15.5,5.4,52.9,0,0,0,,0,0,31.6,22.2,127.6,1031.9,0,16,217.8,18.6,8,,2021-03-10 5:58:07,2021-03-10 17:46:31,0.96,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21070,3/11/2021,23.4,10.6,16.7,23.4,10.6,16.7,8.8,61.7,0,0,0,,0,0,29.5,18.4,133.2,1030.5,0.1,16,173.7,14.9,7,,2021-03-11 5:56:51,2021-03-11 17:47:15,0.99,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21071,3/12/2021,24.4,11.1,18.2,24.4,11.1,18.2,9.7,60.2,0,0,0,,0,0,,18.3,219.5,1029.4,0,15.9,203.4,17.5,7,,2021-03-12 5:55:34,2021-03-12 17:48:00,1,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21072,3/13/2021,26.2,13.8,19.9,26.2,13.8,19.9,11.8,61.3,0,0,0,,0,0,,12.8,148,1026.1,4.2,15.7,195.4,16.9,7,,2021-03-13 5:54:17,2021-03-13 17:48:44,0,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21073,3/14/2021,27.2,11.7,20.2,26.8,11.7,20.2,11.4,60.1,0,0,0,,0,0,,16.4,138.7,1021.7,1.2,15.6,228.9,18.9,8,,2021-03-14 6:53:00,2021-03-14 18:49:28,0.01,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21074,3/15/2021,25,14.3,19.4,25,14.3,19.4,14,72.8,0,0,0,,0,0,38.8,27.5,144.1,1020.1,44.3,15.9,153.5,13.2,8,,2021-03-15 6:51:43,2021-03-15 18:50:12,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21075,3/16/2021,19.6,17.2,18.2,19.6,17.2,18.2,17.7,97.1,28.01,100,66.67,rain,0,0,40.7,31.4,146.2,1017.6,97.1,13.1,19.7,1.7,1,,2021-03-16 6:50:25,2021-03-16 18:50:55,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21076,3/17/2021,21.1,14.3,16.9,21.1,14.3,16.9,16.3,97,0.3,100,4.17,rain,0,0,40.7,31.5,109.8,1016.7,74.6,7.9,48.8,4.2,3,,2021-03-17 6:49:07,2021-03-17 18:51:39,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21077,3/18/2021,21.3,8.9,16.4,21.3,5.6,16,12,77,9.34,100,37.5,rain,0,0,90.3,33.4,246.1,1011.6,89.5,15.3,193.6,16.6,7,,2021-03-18 6:47:49,2021-03-18 18:52:22,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21078,3/19/2021,12.9,7.2,10,12.9,5.1,9,5.4,73.6,0,0,0,,0,0,35.3,18.3,287,1021.2,94.9,15.8,72,6.1,3,,2021-03-19 6:46:31,2021-03-19 18:53:05,0.15,Overcast,Cloudy skies throughout the day.,cloudy,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21079,3/20/2021,15,8.4,11.3,15,4.6,10.6,-0.4,46.8,0,0,0,,0,0,40.8,27.7,58,1029,34.6,15.9,242.8,21,8,,2021-03-20 6:45:12,2021-03-20 18:53:48,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21080,3/21/2021,19.3,5.7,12.4,19.3,2.9,11.5,4.7,60.1,0,0,0,,0,0,37.1,24,54.1,1027.2,48.9,16,194.9,16.7,8,,2021-03-21 6:43:54,2021-03-21 18:54:31,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21081,3/22/2021,22.9,9.4,16.2,22.9,6.8,15.9,8.2,60.9,0,0,0,,0,0,35.4,20.4,67.3,1022.3,38.2,16,212.2,18.4,8,,2021-03-22 6:42:35,2021-03-22 18:55:14,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21082,3/23/2021,20,13.9,16.6,20,13.9,16.6,11.4,72.7,8.56,100,25,rain,0,0,31.7,18.3,167.5,1018.8,49.1,14.4,98,8.5,4,,2021-03-23 6:41:16,2021-03-23 18:55:56,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21083,3/24/2021,22.9,14.4,17.8,22.9,14.4,17.8,14.9,83.8,2.39,100,25,rain,0,0,53.5,36.6,159.7,1016.9,48.2,15.8,117.8,10,5,,2021-03-24 6:39:58,2021-03-24 18:56:39,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21084,3/25/2021,25.1,13.4,20.5,25.1,13.4,20.5,17.2,82.8,24.36,100,25,rain,0,0,53.4,38.6,163.9,1015.4,84.2,15.1,100.7,8.5,5,,2021-03-25 6:38:39,2021-03-25 18:57:21,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21085,3/26/2021,22.9,17.3,20.7,22.9,17.3,20.7,18.6,88.2,24.82,100,58.33,rain,0,0,44.4,35,114.4,1018.9,94,13.2,83.1,7.1,3,,2021-03-26 6:37:21,2021-03-26 18:58:04,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21086,3/27/2021,27.9,17.9,22.6,29.5,17.9,22.9,19.1,82.5,0.3,100,4.17,rain,0,0,47.8,29.4,166,1020.8,67.4,12.6,146.6,12.6,6,,2021-03-27 6:36:02,2021-03-27 18:58:46,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21087,3/28/2021,24.1,13.1,19,24.1,13.1,19,15.2,79.4,6.07,100,20.83,rain,0,0,48,33.2,251.1,1017.5,63,15.7,69.9,6.3,3,,2021-03-28 6:34:44,2021-03-28 18:59:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,MRSA1,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21088,3/29/2021,21.5,5.8,13.7,21.5,4.7,13.6,1.7,47.4,0,0,0,,0,0,,12.5,204.4,1022.2,1.9,16,279.1,24.1,9,,2021-03-29 6:33:26,2021-03-29 19:00:10,0.51,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,72026563833,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,KCSG"
"Auburn, Alabama",,21089,3/30/2021,23.4,8.7,16.3,23.4,8.7,16.3,12.5,78.5,6.56,100,8.33,rain,0,0,,12.9,92.4,1022.7,50.3,15.8,165.7,14.3,8,,2021-03-30 6:32:08,2021-03-30 19:00:52,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KALX,TKGA1,72026563833,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,KCSG,TKSA1,72228403892"
"Auburn, Alabama",,21090,3/31/2021,24.4,8.9,17.7,24.4,5.6,17.4,16.3,92.5,27.07,100,29.17,rain,0,0,66.6,29.3,224.9,1021.2,82.9,12.8,84,7.2,5,,2021-03-31 6:30:50,2021-03-31 19:01:34,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21091,4/1/2021,12.2,3.9,7.9,12.2,-0.4,5.4,-3.2,48.2,0,0,0,,0,0,47.7,31.7,340,1027.9,4.3,16,280.3,24.2,9,,2021-04-01 6:29:32,2021-04-01 19:02:17,0.6,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21092,4/2/2021,15,1.2,7.4,15,-3.2,5.4,-5.2,43.9,0,0,0,,0,0,35.3,25.7,214.1,1031.5,0,16,282.3,24.2,9,,2021-04-02 6:28:15,2021-04-02 19:02:59,0.65,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21093,4/3/2021,17.8,1.7,10.1,17.8,-0.5,9.2,-2,46,0,0,0,,0,0,,16.5,79.8,1032.5,0,16,277.5,24.1,9,,2021-04-03 6:26:58,2021-04-03 19:03:41,0.7,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21094,4/4/2021,21.7,5,13.8,21.7,5,13.8,2.5,50.1,0,0,0,,0,0,,12.9,102.5,1028.6,0,15.9,278.6,24.3,9,,2021-04-04 6:25:41,2021-04-04 19:04:23,0.76,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21095,4/5/2021,25,8.3,17,25,7.7,16.8,4.5,47.4,0,0,0,,0,0,,14.6,234.8,1023.6,0,16,263.6,23,9,,2021-04-05 6:24:25,2021-04-05 19:05:05,0.81,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21096,4/6/2021,25,11.6,18.4,25,11.6,18.4,8.8,56.3,0,0,0,,0,0,25.9,12.9,214.3,1021.6,2.1,16,268.5,23.3,9,,2021-04-06 6:23:09,2021-04-06 19:05:47,0.86,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21097,4/7/2021,26.7,12.2,19.7,26.6,12.2,19.7,11.8,63,0,0,0,,0,0,25.9,16.5,146.3,1019.2,6,16,248.2,21.2,9,,2021-04-07 6:21:53,2021-04-07 19:06:29,0.91,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21098,4/8/2021,27.2,16.4,20.7,27.7,16.4,20.7,15.9,76.2,0,0,0,,0,0,38.9,29.3,206.4,1014.3,59.2,16,169.9,14.7,6,,2021-04-08 6:20:38,2021-04-08 19:07:12,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21099,4/9/2021,19.4,16.2,17.9,19.4,16.2,17.9,17,94.9,4.88,100,25,rain,0,0,38.9,20.4,157.2,1016.1,67.1,14.2,46,4,3,,2021-04-09 6:19:23,2021-04-09 19:07:54,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21100,4/10/2021,21.7,15,17.6,21.7,15,17.6,15.9,90.7,28.76,100,33.33,rain,0,0,33.5,22.2,176.6,1010.3,69,14.8,119.6,10.1,6,,2021-04-10 6:18:09,2021-04-10 19:08:36,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"F1649,TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21101,4/11/2021,23.9,14.3,18.6,23.9,14.3,18.6,10.8,66.1,0,0,0,,0,0,35.3,20.5,230.6,1008.6,22.8,15.3,283.5,24.7,9,,2021-04-11 6:16:55,2021-04-11 19:09:19,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21102,4/12/2021,28.7,11.7,20.4,27.4,11.7,20.2,8.6,50.5,0,0,0,,0,0,31.7,18.3,302.2,1013.8,0,16,289.6,25.1,9,,2021-04-12 6:15:41,2021-04-12 19:10:01,0,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21103,4/13/2021,29.4,12.8,21.5,28,12.8,21.2,10.2,52.8,0,0,0,,0,0,27.7,13,139,1019.3,0,16,254,22,9,,2021-04-13 6:14:29,2021-04-13 19:10:44,0.01,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21104,4/14/2021,25,14.3,19.5,25,14.3,19.5,13.7,71.5,0,0,0,,0,0,35.3,18.3,215,1019.6,33.3,16,163.6,14,8,,2021-04-14 6:13:16,2021-04-14 19:11:27,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21105,4/15/2021,21.2,14.4,17.4,21.2,14.4,17.4,12.8,76.3,0,0,0,,0,0,33.5,20.3,274.8,1015.6,67.8,16,144.1,12.5,6,,2021-04-15 6:12:05,2021-04-15 19:12:09,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21106,4/16/2021,17.2,10.7,13.8,17.2,10.7,13.8,6,59.9,0,0,0,,0,0,,14.6,87,1015.1,23.5,16,105.5,9.1,6,,2021-04-16 6:10:54,2021-04-16 19:12:52,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21107,4/17/2021,22.2,11.2,16.9,22.2,11.2,16.9,10.7,69.2,0,0,0,,0,0,,16.5,179.6,1013.9,46.1,15.9,182.5,15.6,7,,2021-04-17 6:09:44,2021-04-17 19:13:35,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21108,4/18/2021,21.7,11.7,17.1,21.7,11.7,17.1,8.2,57.6,0,0,0,,0,0,31.7,16.6,235.7,1015.1,3.6,16,272,23.6,9,,2021-04-18 6:08:34,2021-04-18 19:14:18,0.16,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21109,4/19/2021,21.7,9.4,15.9,21.7,8.4,15.9,6.5,56.3,0,0,0,,0,0,33.5,22.1,311.4,1016.9,2.2,16,296.3,25.5,9,,2021-04-19 6:07:25,2021-04-19 19:15:01,0.21,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21110,4/20/2021,23.9,11.7,17.4,23.9,11.7,17.4,8.3,56.7,0,0,0,,0,0,33.5,16.5,164.3,1017.5,0.3,15.9,254.4,22,9,,2021-04-20 6:06:17,2021-04-20 19:15:44,0.26,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,MRSA1,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21111,4/21/2021,17.8,6.7,13.3,17.8,4.9,13,4.5,57.3,0,0,0,,0,0,40.8,27.7,290.8,1020.2,0,16,297.7,25.8,10,,2021-04-21 6:05:10,2021-04-21 19:16:28,0.31,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21112,4/22/2021,17.9,2.8,10.6,17.9,0.3,9.9,-1,49.1,0,0,0,,0,0,29.5,18.3,88.6,1025.4,0.2,16,295.3,25.5,9,,2021-04-22 6:04:03,2021-04-22 19:17:11,0.36,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,KLSF,72225013829,72225593842,AU556,MRSA1,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21113,4/23/2021,21.2,7.8,15.1,21.2,7.2,14.9,3.5,47.8,0,0,0,,0,0,35.3,14.7,105.5,1022.7,7.9,16,223.5,19.4,9,,2021-04-23 6:02:57,2021-04-23 19:17:54,0.41,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21114,4/24/2021,25,12.2,18,25,12.2,18,15.1,84.5,52.46,100,58.33,rain,0,0,41.9,22.3,186.3,1011.4,35.9,13.7,151.3,13.2,9,,2021-04-24 6:01:52,2021-04-24 19:18:38,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21115,4/25/2021,24.1,12.2,17.4,24.1,12.2,17.4,10.8,67.4,0,0,0,,0,0,39.9,22.3,307.4,1016.2,10.4,16,301.5,26,10,,2021-04-25 6:00:48,2021-04-25 19:19:21,0.48,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21116,4/26/2021,25.7,8.8,17.8,25.7,7.8,17.7,10.6,66.2,0,0,0,,0,0,27.7,14.7,136.2,1020.9,0,15.7,290.9,25,9,,2021-04-26 5:59:45,2021-04-26 19:20:05,0.5,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21117,4/27/2021,26.7,15.6,21.5,27.3,15.6,21.5,15.8,71.3,0,0,0,,0,0,33.5,22.3,150.4,1022,16.1,16,234.1,20,8,,2021-04-27 5:58:43,2021-04-27 19:20:48,0.5,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21118,4/28/2021,26.7,18.3,22.3,27.4,18.3,22.5,16.8,72.3,0,0,0,,0,0,27.7,22.2,159.9,1020.5,18.9,16,255.7,22.2,9,,2021-04-28 5:57:42,2021-04-28 19:21:32,0.52,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,72026563833,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,KCSG,72228403892"
"Auburn, Alabama",,21119,4/29/2021,24.4,18.3,21.1,24.4,18.3,21.1,17.8,82.1,0,0,0,,0,0,33.5,16.5,212.5,1018.8,8.4,16,154.5,13.5,6,,2021-04-29 5:56:42,2021-04-29 19:22:16,0.54,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21120,4/30/2021,25,16.7,21.5,25,16.7,21.5,13.9,65.3,0,0,0,,0,0,31.7,24,302.5,1019.9,8.8,16,229.7,19.6,9,,2021-04-30 5:55:43,2021-04-30 19:23:00,0.58,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21121,5/1/2021,26.7,13.4,19.8,26.4,13.4,19.8,9.6,54.6,0,0,0,,0,0,25.9,18.3,158.4,1019.7,0,16,313.7,27.1,10,,2021-05-01 5:54:44,2021-05-01 19:23:43,0.63,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,72026563833,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,KCSG,72228403892"
"Auburn, Alabama",,21122,5/2/2021,27.2,16.7,22,27.4,16.7,22.1,14.9,65.2,0,0,0,,0,0,31.7,20.5,135.5,1015.3,15.6,16,225.3,19.7,8,,2021-05-02 5:53:47,2021-05-02 19:24:27,0.68,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21123,5/3/2021,27.2,17.2,22.1,29.4,17.2,22.3,20.2,89.5,59.11,100,45.83,rain,0,0,62.7,26,179.3,1013,76.1,14.8,146.6,12.6,7,,2021-05-03 5:52:51,2021-05-03 19:25:11,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21124,5/4/2021,30.7,17.8,21.6,33.9,17.8,22.2,19.2,88,11.59,100,25,rain,0,0,73.3,29.5,182.3,1014.8,91.6,15.2,203.8,17.5,8,,2021-05-04 5:51:56,2021-05-04 19:25:55,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21125,5/5/2021,22.9,16.7,19.8,22.9,16.7,19.8,17.7,88,2.71,100,8.33,rain,0,0,29.5,16.5,265.9,1016.4,68.1,15.9,107.7,9.3,4,,2021-05-05 5:51:02,2021-05-05 19:26:38,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KALX,TKGA1,72026563833,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,KCSG,72228403892"
"Auburn, Alabama",,21126,5/6/2021,22.9,12.2,17.4,22.9,12.2,17.4,10,65.1,0,0,0,,0,0,42.4,20.5,232.5,1020.6,3.7,15.9,312.4,26.9,10,,2021-05-06 5:50:10,2021-05-06 19:27:22,0.89,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21127,5/7/2021,20.7,10,15.5,20.7,10,15.5,6.4,58.6,0,0,0,,0,0,42.5,25.9,299.1,1021.5,1.2,16,316.8,27.2,10,,2021-05-07 5:49:18,2021-05-07 19:28:06,0.92,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21128,5/8/2021,25,8.3,17.3,25,7.2,17.2,7.2,55.9,0,0,0,,0,0,,14.7,155.9,1022.3,1.1,16,297.9,25.7,9,,2021-05-08 5:48:28,2021-05-08 19:28:49,0.96,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21129,5/9/2021,28.9,13.3,21.5,28.9,13.3,21.5,13.1,60.2,0,0,0,,0,0,66.6,27.5,174.7,1018.3,2.3,16,298,25.4,10,,2021-05-09 5:47:39,2021-05-09 19:29:33,0.98,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
